Timestamp,Machine ID,Operator ID,Engine Hours,Fuel Used (L),Load Cycles,Idling Time (min),Seatbelt Status,Safety Alert Triggered,Energy Used (kWh),Working Time (min),Powered Time (min)
2025-05-07 08:00:00,EXC003,OP1003,3930.8,23.8,7,29,fastened,No,,91,120
2025-05-07 08:00:00,EXC004,OP1004,449.3,,5,27,fastened,No,0.0,93,120
2025-05-07 08:00:00,EXC005,OP1005,326.4,,13,29,fastened,No,0.0,91,120
2025-05-07 08:00:00,EXC006,OP1006,8155.9,22.4,12,37,fastened,No,,83,120
2025-05-07 08:00:00,WL001,OP1007,5273.4,22.6,31,36,fastened,No,,84,120
2025-05-07 08:00:00,WL002,OP1008,7054.7,25.0,39,20,fastened,Yes,,93,120
2025-05-07 10:00:00,BH001,OP1011,2252.1,12.6,15,19,fastened,No,,92,120
2025-05-07 10:00:00,BH002,OP1012,3143.9,11.5,15,33,fastened,No,,80,120
2025-05-07 10:00:00,DZ001,OP1009,4440.3,31.7,5,31,fastened,No,,85,120
2025-05-07 10:00:00,DZ002,OP1010,9353.1,35.0,2,17,fastened,No,,92,120
2025-05-07 10:00:00,EXC001,OP1001,1557.8,8.6,12,17,fastened,No,,99,120
2025-05-07 10:00:00,EXC003,OP1003,3932.8,21.7,9,39,fastened,No,,81,120
2025-05-07 10:00:00,EXC004,OP1004,451.3,,4,33,fastened,No,0.0,82,120
2025-05-07 10:00:00,EXC005,OP1005,328.4,,15,8,fastened,No,0.0,106,120
2025-05-07 10:00:00,EXC006,OP1006,8157.9,24.3,13,23,fastened,No,,88,120
2025-05-07 10:00:00,WL001,OP1007,5275.4,24.4,34,22,fastened,No,,86,120
2025-05-07 10:00:00,WL002,OP1008,7056.7,15.8,15,68,fastened,Yes,,52,120
2025-05-07 12:00:00,BH001,OP1011,2253.3,7.2,6,21,fastened,No,,54,75
2025-05-07 12:00:00,BH002,OP1012,3145.2,8.2,11,11,fastened,No,,63,75
2025-05-07 12:00:00,DZ001,OP1009,4441.5,25.6,2,2,fastened,No,,73,75
2025-05-07 12:00:00,DZ002,OP1010,9354.4,22.5,4,12,fastened,No,,63,75
2025-05-07 12:00:00,EXC001,OP1001,1559.1,5.1,6,11,fastened,No,,54,75
2025-05-07 12:00:00,EXC003,OP1003,3934.1,17.5,9,0,fastened,No,,63,75
2025-05-07 12:00:00,EXC004,OP1004,451.8,,2,3,fastened,No,213.9,21,30
2025-05-07 12:00:00,EXC005,OP1005,329.7,,8,9,fastened,No,30.0,61,75
2025-05-07 12:00:00,EXC006,OP1006,8159.2,12.2,1,32,fastened,No,,43,75
2025-05-07 12:00:00,WL001,OP1007,5276.7,12.7,16,30,fastened,No,,45,75
2025-05-07 12:00:00,WL002,OP1008,7057.9,13.2,15,27,fastened,No,,48,75
2025-05-07 14:00:00,BH001,OP1011,2254.8,9.7,10,15,fastened,Yes,,76,91
2025-05-07 14:00:00,BH002,OP1012,3147.2,12.1,14,29,fastened,No,,91,120
2025-05-07 14:00:00,DZ001,OP1009,4442.2,14.8,1,2,fastened,No,,42,44
2025-05-07 14:00:00,DZ002,OP1010,9355.2,14.5,0,8,fastened,No,,41,49
2025-05-07 14:00:00,EXC001,OP1001,1561.1,8.8,18,14,fastened,No,,106,120
2025-05-07 14:00:00,EXC003,OP1003,3936.1,25.5,12,19,fastened,No,,101,120
2025-05-07 14:00:00,EXC004,OP1004,453.8,,10,11,fastened,No,0.0,109,120
2025-05-07 14:00:00,EXC005,OP1005,331.7,,18,17,unfastened,Yes,0.0,103,120
2025-05-07 14:00:00,EXC006,OP1006,8161.2,25.9,10,15,fastened,No,,97,120
2025-05-07 14:00:00,WL001,OP1007,5278.7,22.4,18,34,unfastened,Yes,,81,120
2025-05-07 14:00:00,WL002,OP1008,7059.9,22.9,33,30,unfastened,Yes,,84,120
2025-05-07 16:00:00,BH001,OP1011,2254.8,0.0,0,0,fastened,No,,0,0
2025-05-07 16:00:00,BH002,OP1012,3147.5,1.7,1,6,fastened,No,,13,19
2025-05-07 16:00:00,DZ001,OP1009,4442.2,0.0,0,0,fastened,No,,0,0
2025-05-07 16:00:00,DZ002,OP1010,9355.2,0.0,0,0,fastened,No,,0,0
2025-05-07 16:00:00,EXC001,OP1001,1562.1,4.3,9,10,fastened,No,,50,60
2025-05-07 16:00:00,EXC003,OP1003,3937.1,12.9,5,10,fastened,No,,50,60
2025-05-07 16:00:00,EXC004,OP1004,454.1,,2,0,fastened,No,0.0,16,16
2025-05-07 16:00:00,EXC005,OP1005,332.4,,5,26,unfastened,No,13.3,11,40
2025-05-07 16:00:00,EXC006,OP1006,8162.2,13.6,10,7,fastened,No,,53,60
2025-05-07 16:00:00,WL001,OP1007,5279.7,10.4,17,22,fastened,No,,38,60
2025-05-07 16:00:00,WL002,OP1008,7060.9,12.1,15,13,fastened,No,,47,60
2025-05-08 08:00:00,BH002,OP1012,3149.5,12.9,14,22,fastened,No,,98,120
2025-05-08 08:00:00,DZ001,OP1009,4444.2,33.5,4,29,fastened,No,,91,120
2025-05-08 08:00:00,DZ002,OP1010,9357.2,35.0,10,23,fastened,No,,97,120
2025-05-08 08:00:00,EXC001,OP1001,1564.1,7.6,17,34,fastened,No,,86,120
2025-05-08 08:00:00,EXC002,OP1002,6453.8,24.8,8,24,fastened,No,,96,120
2025-05-08 08:00:00,EXC003,OP1003,3939.1,21.7,12,38,fastened,No,,82,120
2025-05-08 08:00:00,EXC004,OP1014,456.1,,8,41,fastened,No,0.0,79,120
2025-05-08 08:00:00,EXC005,OP1005,334.4,,11,33,fastened,No,0.0,78,120
2025-05-08 08:00:00,EXC006,OP1006,8164.2,21.9,8,39,fastened,No,,81,120
2025-05-08 08:00:00,WL001,OP1007,5281.7,21.4,22,41,fastened,No,,79,120
2025-05-08 08:00:00,WL002,OP1008,7062.9,24.2,30,28,fastened,No,,92,120
2025-05-08 10:00:00,BH002,OP1012,3151.5,13.4,15,14,fastened,No,,102,120
2025-05-08 10:00:00,DZ001,OP1009,4446.2,34.5,1,20,fastened,No,,93,120
2025-05-08 10:00:00,DZ002,OP1010,9359.2,31.1,5,30,unfastened,Yes,,79,120
2025-05-08 10:00:00,EXC001,OP1001,1566.1,8.2,20,25,fastened,No,,94,120
2025-05-08 10:00:00,EXC002,OP1002,6455.8,25.8,14,15,fastened,No,,95,120
2025-05-08 10:00:00,EXC003,OP1003,3941.1,25.5,6,21,fastened,No,,95,120
2025-05-08 10:00:00,EXC004,OP1014,458.1,,6,23,fastened,No,0.0,87,120
2025-05-08 10:00:00,EXC005,OP1005,336.4,,18,34,fastened,No,0.0,86,120
2025-05-08 10:00:00,EXC006,OP1006,8166.2,20.1,6,40,fastened,No,,68,120
2025-05-08 10:00:00,WL001,OP1007,5283.7,22.7,29,32,fastened,No,,81,120
2025-05-08 10:00:00,WL002,OP1008,7064.9,23.3,23,27,fastened,No,,82,120
2025-05-08 12:00:00,BH002,OP1012,3152.7,6.8,5,22,fastened,No,,43,75
2025-05-08 12:00:00,DZ001,OP1009,4447.5,22.9,5,12,fastened,No,,63,75
2025-05-08 12:00:00,DZ002,OP1010,9360.4,24.4,3,8,unfastened,No,,67,75
2025-05-08 12:00:00,EXC001,OP1001,1567.3,5.4,7,9,fastened,No,,61,75
2025-05-08 12:00:00,EXC002,OP1002,6457.1,13.8,5,25,fastened,No,,50,75
2025-05-08 12:00:00,EXC003,OP1003,3942.3,17.7,4,2,fastened,No,,69,75
2025-05-08 12:00:00,EXC004,OP1014,458.6,,6,2,fastened,No,213.9,22,30
2025-05-08 12:00:00,EXC005,OP1005,337.6,,12,23,fastened,No,29.9,52,75
2025-05-08 12:00:00,EXC006,OP1006,8167.4,13.7,9,25,fastened,No,,50,75
2025-05-08 12:00:00,WL001,OP1007,5285.0,16.3,15,9,fastened,No,,58,75
2025-05-08 12:00:00,WL002,OP1008,7066.2,15.0,22,18,fastened,No,,57,75
2025-05-08 14:00:00,BH002,OP1012,3154.7,11.1,7,39,fastened,No,,80,120
2025-05-08 14:00:00,DZ001,OP1009,4449.5,36.9,7,15,fastened,No,,101,120
2025-05-08 14:00:00,DZ002,OP1010,9362.4,30.0,5,38,fastened,No,,78,120
2025-05-08 14:00:00,EXC001,OP1001,1569.0,6.9,11,18,fastened,No,,81,99
2025-05-08 14:00:00,EXC002,OP1002,6458.1,10.2,4,25,fastened,No,,37,62
2025-05-08 14:00:00,EXC003,OP1003,3944.3,25.5,16,18,fastened,Yes,,93,120
2025-05-08 14:00:00,EXC004,OP1014,460.6,,16,44,fastened,No,0.0,76,120
2025-05-08 14:00:00,EXC005,OP1005,339.6,,15,10,fastened,No,0.0,105,120
2025-05-08 14:00:00,EXC006,OP1006,8169.4,24.5,9,21,fastened,No,,90,120
2025-05-08 14:00:00,WL001,OP1007,5287.0,26.3,33,23,fastened,Yes,,97,120
2025-05-08 14:00:00,WL002,OP1008,7068.2,22.9,33,34,fastened,No,,86,120
2025-05-08 16:00:00,BH002,OP1012,3155.7,6.7,6,7,fastened,No,,53,60
2025-05-08 16:00:00,DZ001,OP1009,4450.4,16.0,1,6,fastened,No,,46,52
2025-05-08 16:00:00,DZ002,OP1010,9363.4,19.6,3,4,fastened,No,,56,60
2025-05-08 16:00:00,EXC001,OP1001,1569.0,0.0,0,0,fastened,No,,0,0
2025-05-08 16:00:00,EXC002,OP1002,6458.1,0.0,0,0,fastened,No,,0,0
2025-05-08 16:00:00,EXC003,OP1003,3945.3,14.6,10,2,fastened,No,,58,60
2025-05-08 16:00:00,EXC004,OP1014,461.6,,2,22,unfastened,No,0.0,38,60
2025-05-08 16:00:00,EXC005,OP1005,340.1,,2,8,fastened,No,0.0,20,28
2025-05-08 16:00:00,EXC006,OP1006,8170.4,11.4,5,18,fastened,No,,42,60
2025-05-08 16:00:00,WL001,OP1007,5288.0,11.8,14,16,fastened,No,,44,60
2025-05-08 16:00:00,WL002,OP1008,7068.9,7.5,8,14,fastened,No,,28,42
2025-05-09 08:00:00,BH001,OP1011,2256.8,12.9,22,18,fastened,No,,94,120
2025-05-09 08:00:00,BH002,OP1012,3157.7,12.1,18,27,fastened,No,,93,120
2025-05-09 08:00:00,DZ001,OP1009,4452.4,33.4,3,29,fastened,No,,91,120
2025-05-09 08:00:00,DZ002,OP1008,9365.4,34.7,3,25,fastened,No,,95,120
2025-05-09 08:00:00,EXC001,OP1001,1571.0,8.2,9,26,fastened,No,,94,120
2025-05-09 08:00:00,EXC002,OP1002,6460.1,19.7,11,49,fastened,No,,71,120
2025-05-09 08:00:00,EXC003,OP1003,3947.3,19.3,11,52,unfastened,Yes,,68,120
2025-05-09 08:00:00,EXC004,OP1004,463.6,,8,29,fastened,No,0.0,91,120
2025-05-09 08:00:00,EXC005,OP1005,342.1,,20,23,fastened,No,0.0,97,120
2025-05-09 08:00:00,EXC006,OP1006,8172.4,16.1,7,67,fastened,Yes,,53,120
2025-05-09 08:00:00,WL001,OP1007,5290.0,18.5,27,55,fastened,No,,65,120
2025-05-09 08:00:00,WL002,OP1008,7070.9,27.5,31,12,fastened,No,,108,120
2025-05-09 10:00:00,BH001,OP1011,2258.8,12.8,8,22,fastened,No,,96,120
2025-05-09 10:00:00,BH002,OP1012,3159.7,13.9,12,10,fastened,No,,102,120
2025-05-09 10:00:00,DZ001,OP1009,4454.4,38.8,5,7,fastened,No,,107,120
2025-05-09 10:00:00,DZ002,OP1008,9367.4,37.2,6,12,fastened,No,,100,120
2025-05-09 10:00:00,EXC001,OP1001,1573.0,7.9,10,27,fastened,No,,89,120
2025-05-09 10:00:00,EXC002,OP1002,6462.1,20.9,8,37,fastened,No,,71,120
2025-05-09 10:00:00,EXC003,OP1003,3949.3,24.1,12,28,unfastened,No,,92,120
2025-05-09 10:00:00,EXC004,OP1004,465.6,,9,27,fastened,No,0.0,93,120
2025-05-09 10:00:00,EXC005,OP1005,344.1,,14,28,fastened,No,0.0,85,120
2025-05-09 10:00:00,EXC006,OP1006,8174.4,23.0,12,28,fastened,No,,81,120
2025-05-09 10:00:00,WL001,OP1007,5292.0,17.7,20,53,fastened,No,,56,120
2025-05-09 10:00:00,WL002,OP1008,7072.9,21.7,35,36,fastened,No,,76,120
2025-05-09 12:00:00,BH001,OP1011,2259.8,6.8,9,6,fastened,No,,54,60
2025-05-09 12:00:00,BH002,OP1012,3161.0,7.8,7,15,fastened,No,,60,75
2025-05-09 12:00:00,DZ001,OP1009,4455.6,20.6,4,16,fastened,No,,54,75
2025-05-09 12:00:00,DZ002,OP1008,9368.7,24.4,2,6,fastened,No,,69,75
2025-05-09 12:00:00,EXC001,OP1001,1574.0,4.4,8,2,fastened,No,,49,60
2025-05-09 12:00:00,EXC002,OP1002,6463.1,9.3,5,27,fastened,No,,33,60
2025-05-09 12:00:00,EXC003,OP1003,3950.6,14.6,7,15,fastened,No,,50,75
2025-05-09 12:00:00,EXC004,OP1004,466.1,,3,11,fastened,No,212.4,14,31
2025-05-09 12:00:00,EXC005,OP1005,345.1,,6,6,fastened,No,30.0,54,60
2025-05-09 12:00:00,EXC006,OP1006,8175.6,16.5,2,10,fastened,No,,65,75
2025-05-09 12:00:00,WL001,OP1007,5293.0,11.7,13,16,fastened,No,,44,60
2025-05-09 12:00:00,WL002,OP1008,7074.1,15.6,12,15,fastened,No,,60,75
2025-05-09 14:00:00,BH001,OP1011,2261.6,6.0,1,67,fastened,Yes,,28,105
2025-05-09 14:00:00,BH002,OP1012,3163.0,12.6,11,22,fastened,No,,93,120
2025-05-09 14:00:00,DZ001,OP1009,4457.6,36.1,5,18,fastened,No,,99,120
2025-05-09 14:00:00,DZ002,OP1008,9370.7,36.8,9,13,fastened,No,,100,120
2025-05-09 14:00:00,EXC001,OP1001,1575.7,7.3,18,19,fastened,No,,86,105
2025-05-09 14:00:00,EXC002,OP1002,6464.9,20.3,9,30,fastened,No,,75,105
2025-05-09 14:00:00,EXC003,OP1003,3952.6,26.2,15,18,fastened,No,,102,120
2025-05-09 14:00:00,EXC004,OP1004,468.1,,14,20,fastened,No,0.0,88,120
2025-05-09 14:00:00,EXC005,OP1005,346.8,,16,15,fastened,No,0.0,84,105
2025-05-09 14:00:00,EXC006,OP1006,8177.6,23.9,6,27,fastened,No,,85,120
2025-05-09 14:00:00,WL001,OP1007,5294.7,19.3,35,29,fastened,No,,70,105
2025-05-09 14:00:00,WL002,OP1008,7076.1,22.8,31,34,fastened,No,,86,120
2025-05-09 16:00:00,BH001,OP1011,2262.6,7.0,17,6,fastened,No,,54,60
2025-05-09 16:00:00,BH002,OP1012,3164.0,7.2,9,3,fastened,No,,57,60
2025-05-09 16:00:00,DZ001,OP1009,4458.6,17.4,3,12,fastened,No,,48,60
2025-05-09 16:00:00,DZ002,OP1008,9371.5,15.6,4,5,fastened,No,,44,49
2025-05-09 16:00:00,EXC001,OP1001,1576.7,3.8,7,16,fastened,No,,44,60
2025-05-09 16:00:00,EXC002,OP1002,6465.9,11.8,4,9,fastened,No,,39,60
2025-05-09 16:00:00,EXC003,OP1003,3953.6,11.4,5,13,fastened,No,,40,60
2025-05-09 16:00:00,EXC004,OP1004,469.1,,3,8,fastened,No,0.0,52,60
2025-05-09 16:00:00,EXC005,OP1005,347.8,,5,9,fastened,No,0.0,50,60
2025-05-09 16:00:00,EXC006,OP1006,8178.6,12.5,3,9,fastened,No,,46,60
2025-05-09 16:00:00,WL001,OP1007,5295.7,7.1,8,38,fastened,No,,22,60
2025-05-09 16:00:00,WL002,OP1008,7076.2,0.7,1,0,fastened,No,,3,3
2025-05-10 08:00:00,BH001,OP1011,2264.6,14.6,9,37,fastened,No,,83,120
2025-05-10 08:00:00,BH002,OP1012,3166.0,12.4,14,27,fastened,No,,93,120
2025-05-10 08:00:00,DZ001,OP1009,4460.6,37.2,3,16,fastened,No,,104,120
2025-05-10 08:00:00,DZ002,OP1010,9373.5,34.5,5,21,fastened,No,,92,120
2025-05-10 08:00:00,EXC001,OP1001,1578.7,8.3,9,21,fastened,No,,99,120
2025-05-10 08:00:00,EXC002,OP1002,6467.9,19.9,8,49,fastened,No,,71,120
2025-05-10 08:00:00,EXC003,OP1003,3955.6,26.5,13,16,fastened,No,,104,120
2025-05-10 08:00:00,EXC004,OP1004,471.1,,20,12,fastened,No,0.0,108,120
2025-05-10 08:00:00,EXC005,OP1013,349.8,,15,21,fastened,No,0.0,87,120
2025-05-10 08:00:00,EXC006,OP1006,8180.6,22.5,8,36,fastened,No,,84,120
2025-05-10 08:00:00,WL001,OP1001,5297.7,22.5,31,34,fastened,No,,86,120
2025-05-10 08:00:00,WL002,OP1008,7078.2,27.2,45,12,fastened,No,,108,120
2025-05-10 10:00:00,BH001,OP1011,2266.6,17.7,15,13,fastened,No,,106,120
2025-05-10 10:00:00,BH002,OP1012,3168.0,13.6,14,14,fastened,No,,102,120
2025-05-10 10:00:00,DZ001,OP1009,4462.6,35.7,3,14,fastened,No,,96,120
2025-05-10 10:00:00,DZ002,OP1010,9375.5,32.4,8,29,fastened,No,,87,120
2025-05-10 10:00:00,EXC001,OP1001,1580.7,7.6,12,26,fastened,No,,84,120
2025-05-10 10:00:00,EXC002,OP1002,6469.9,23.6,9,27,fastened,No,,85,120
2025-05-10 10:00:00,EXC003,OP1003,3957.6,24.4,7,23,fastened,No,,90,120
2025-05-10 10:00:00,EXC004,OP1004,472.8,,13,14,fastened,Yes,50.0,83,100
2025-05-10 10:00:00,EXC005,OP1013,351.8,,15,9,fastened,No,0.0,111,120
2025-05-10 10:00:00,EXC006,OP1006,8182.6,20.6,6,45,fastened,No,,75,120
2025-05-10 10:00:00,WL001,OP1001,5299.7,23.6,40,25,fastened,No,,84,120
2025-05-10 10:00:00,WL002,OP1008,7080.2,23.8,40,24,fastened,No,,87,120
2025-05-10 12:00:00,BH001,OP1011,2267.8,10.5,5,11,fastened,No,,56,75
2025-05-10 12:00:00,BH002,OP1012,3169.2,6.7,7,27,fastened,No,,48,75
2025-05-10 12:00:00,DZ001,OP1009,4463.9,22.8,3,6,fastened,No,,60,75
2025-05-10 12:00:00,DZ002,OP1010,9376.8,16.8,2,32,fastened,No,,43,75
2025-05-10 12:00:00,EXC001,OP1001,1582.0,5.0,10,16,fastened,No,,59,75
2025-05-10 12:00:00,EXC002,OP1002,6471.1,15.8,8,14,fastened,No,,61,75
2025-05-10 12:00:00,EXC003,OP1003,3958.8,18.1,11,4,fastened,No,,71,75
2025-05-10 12:00:00,EXC004,OP1004,473.5,,0,3,fastened,No,162.0,31,45
2025-05-10 12:00:00,EXC005,OP1013,353.1,,7,14,fastened,Yes,30.0,53,75
2025-05-10 12:00:00,EXC006,OP1006,8183.9,14.9,6,15,fastened,No,,51,75
2025-05-10 12:00:00,WL001,OP1001,5301.0,17.2,33,7,fastened,No,,68,75
2025-05-10 12:00:00,WL002,OP1008,7081.4,12.2,13,31,fastened,No,,44,75
2025-05-10 14:00:00,BH001,OP1011,2269.8,16.7,20,17,fastened,No,,93,120
2025-05-10 14:00:00,BH002,OP1012,3170.4,7.5,6,11,fastened,No,,57,68
2025-05-10 14:00:00,DZ001,OP1009,4465.9,32.3,4,32,fastened,No,,88,120
2025-05-10 14:00:00,DZ002,OP1010,9378.8,33.5,7,21,fastened,No,,90,120
2025-05-10 14:00:00,EXC001,OP1001,1584.0,8.2,17,17,fastened,No,,91,120
2025-05-10 14:00:00,EXC002,OP1002,6472.8,18.7,14,29,fastened,No,,69,98
2025-05-10 14:00:00,EXC003,OP1003,3960.8,26.1,10,16,fastened,No,,104,120
2025-05-10 14:00:00,EXC004,OP1004,475.5,,11,19,fastened,No,0.0,92,120
2025-05-10 14:00:00,EXC005,OP1013,354.6,,13,17,fastened,Yes,0.0,77,94
2025-05-10 14:00:00,EXC006,OP1006,8185.9,18.9,8,54,fastened,No,,66,120
2025-05-10 14:00:00,WL001,OP1001,5303.0,24.5,37,27,fastened,No,,93,120
2025-05-10 14:00:00,WL002,OP1008,7082.6,15.2,20,12,fastened,No,,59,71
2025-05-10 16:00:00,BH001,OP1011,2270.8,8.7,9,10,fastened,No,,50,60
2025-05-10 16:00:00,BH002,OP1012,3170.4,0.0,0,0,fastened,No,,0,0
2025-05-10 16:00:00,DZ001,OP1009,4466.9,18.0,2,10,fastened,No,,50,60
2025-05-10 16:00:00,DZ002,OP1010,9379.8,18.4,2,9,fastened,No,,51,60
2025-05-10 16:00:00,EXC001,OP1001,1585.0,3.9,4,16,fastened,No,,44,60
2025-05-10 16:00:00,EXC002,OP1002,6472.8,0.0,0,0,fastened,No,,0,0
2025-05-10 16:00:00,EXC003,OP1003,3961.0,3.0,0,0,fastened,No,,12,12
2025-05-10 16:00:00,EXC004,OP1004,476.2,,4,6,fastened,No,40.0,35,44
2025-05-10 16:00:00,EXC005,OP1013,354.6,,0,0,fastened,No,0.0,0,0
2025-05-10 16:00:00,EXC006,OP1006,8186.9,9.5,5,27,fastened,No,,33,60
2025-05-10 16:00:00,WL001,OP1001,5304.0,11.8,16,15,fastened,No,,45,60
2025-05-10 16:00:00,WL002,OP1008,7082.6,0.0,0,0,fastened,No,,0,0
2025-05-12 08:00:00,BH001,OP1011,2272.8,13.2,18,18,fastened,No,,102,120
2025-05-12 08:00:00,BH002,OP1014,3172.4,13.5,7,14,fastened,No,,106,120
2025-05-12 08:00:00,DZ001,OP1009,4468.9,34.4,5,27,fastened,No,,93,120
2025-05-12 08:00:00,DZ002,OP1010,9381.8,33.1,6,31,fastened,No,,89,120
2025-05-12 08:00:00,EXC001,OP1001,1587.0,8.2,15,26,fastened,No,,94,120
2025-05-12 08:00:00,EXC002,OP1002,6474.8,22.9,13,34,fastened,No,,86,120
2025-05-12 08:00:00,EXC003,OP1003,3963.0,23.7,10,30,fastened,No,,90,120
2025-05-12 08:00:00,EXC004,OP1004,478.2,,11,39,fastened,No,0.0,81,120
2025-05-12 08:00:00,EXC005,OP1005,356.6,,5,50,fastened,No,0.0,70,120
2025-05-12 08:00:00,EXC006,OP1006,8188.9,21.1,6,43,fastened,No,,77,120
2025-05-12 08:00:00,WL001,OP1007,5306.0,24.3,36,27,unfastened,Yes,,93,120
2025-05-12 08:00:00,WL002,OP1008,7084.6,21.3,36,42,fastened,No,,78,120
2025-05-12 10:00:00,BH001,OP1011,2274.8,11.9,17,27,fastened,No,,85,120
2025-05-12 10:00:00,BH002,OP1014,3174.4,12.7,10,20,fastened,No,,90,120
2025-05-12 10:00:00,DZ001,OP1009,4470.9,36.9,7,13,fastened,No,,101,120
2025-05-12 10:00:00,DZ002,OP1010,9383.8,22.0,2,64,unfastened,Yes,,49,120
2025-05-12 10:00:00,EXC001,OP1001,1589.0,7.2,12,38,fastened,No,,82,120
2025-05-12 10:00:00,EXC002,OP1002,6476.8,26.2,11,14,fastened,No,,96,120
2025-05-12 10:00:00,EXC003,OP1003,3965.0,25.5,17,19,fastened,No,,95,120
2025-05-12 10:00:00,EXC004,OP1004,480.2,,9,30,fastened,No,0.0,84,120
2025-05-12 10:00:00,EXC005,OP1005,358.6,,14,15,fastened,No,0.0,105,120
2025-05-12 10:00:00,EXC006,OP1006,8190.9,22.2,8,34,fastened,No,,81,120
2025-05-12 10:00:00,WL001,OP1007,5308.0,22.7,30,35,fastened,No,,85,120
2025-05-12 10:00:00,WL002,OP1008,7086.6,23.8,25,32,fastened,Yes,,81,120
2025-05-12 12:00:00,BH001,OP1011,2276.1,6.7,5,26,fastened,No,,49,75
2025-05-12 12:00:00,BH002,OP1014,3175.6,5.8,4,33,fastened,No,,36,75
2025-05-12 12:00:00,DZ001,OP1009,4472.1,20.1,5,22,fastened,No,,53,75
2025-05-12 12:00:00,DZ002,OP1010,9385.0,20.2,1,18,fastened,No,,55,75
2025-05-12 12:00:00,EXC001,OP1001,1590.2,5.9,14,2,fastened,No,,69,75
2025-05-12 12:00:00,EXC002,OP1002,6478.0,16.4,6,9,fastened,No,,62,75
2025-05-12 12:00:00,EXC003,OP1003,3966.3,17.1,9,4,fastened,No,,63,75
2025-05-12 12:00:00,EXC004,OP1004,480.8,,4,6,fastened,No,212.2,21,31
2025-05-12 12:00:00,EXC005,OP1005,359.9,,13,15,fastened,No,30.0,48,75
2025-05-12 12:00:00,EXC006,OP1006,8192.2,16.8,9,11,fastened,No,,64,75
2025-05-12 12:00:00,WL001,OP1007,5309.2,11.5,17,30,fastened,No,,35,75
2025-05-12 12:00:00,WL002,OP1008,7087.8,13.6,17,24,fastened,No,,51,75
2025-05-12 14:00:00,BH001,OP1011,2278.1,12.6,12,21,fastened,No,,92,120
2025-05-12 14:00:00,BH002,OP1014,3177.6,12.1,15,28,fastened,No,,92,120
2025-05-12 14:00:00,DZ001,OP1009,4474.1,18.7,1,74,fastened,Yes,,38,120
2025-05-12 14:00:00,DZ002,OP1010,9387.0,35.0,4,20,fastened,No,,93,120
2025-05-12 14:00:00,EXC001,OP1001,1592.2,8.7,11,19,fastened,No,,101,120
2025-05-12 14:00:00,EXC002,OP1002,6480.0,25.8,9,20,fastened,No,,100,120
2025-05-12 14:00:00,EXC003,OP1003,3968.3,23.7,12,31,fastened,No,,89,120
2025-05-12 14:00:00,EXC004,OP1004,482.8,,13,33,fastened,No,0.0,85,120
2025-05-12 14:00:00,EXC005,OP1005,361.7,,12,12,fastened,No,0.0,95,107
2025-05-12 14:00:00,EXC006,OP1006,8194.2,22.4,6,30,fastened,No,,80,120
2025-05-12 14:00:00,WL001,OP1007,5311.2,23.4,42,32,fastened,No,,88,120
2025-05-12 14:00:00,WL002,OP1008,7089.8,25.6,37,16,fastened,No,,95,120
2025-05-12 16:00:00,BH001,OP1011,2279.1,7.4,9,0,fastened,No,,60,60
2025-05-12 16:00:00,BH002,OP1014,3177.8,1.0,2,0,fastened,No,,8,8
2025-05-12 16:00:00,DZ001,OP1009,4475.1,19.9,4,4,fastened,No,,56,60
2025-05-12 16:00:00,DZ002,OP1010,9388.0,17.5,4,12,fastened,No,,48,60
2025-05-12 16:00:00,EXC001,OP1001,1592.7,1.8,1,6,fastened,No,,22,28
2025-05-12 16:00:00,EXC002,OP1002,6481.0,11.6,5,17,fastened,No,,43,60
2025-05-12 16:00:00,EXC003,OP1003,3969.3,12.8,3,10,fastened,No,,50,60
2025-05-12 16:00:00,EXC004,OP1004,483.8,,3,16,fastened,No,0.0,35,60
2025-05-12 16:00:00,EXC005,OP1005,361.7,,0,0,fastened,No,0.0,0,0
2025-05-12 16:00:00,EXC006,OP1006,8195.2,12.6,5,12,fastened,No,,48,60
2025-05-12 16:00:00,WL001,OP1007,5312.2,13.3,22,8,fastened,No,,52,60
2025-05-12 16:00:00,WL002,OP1008,7090.8,9.6,12,26,fastened,No,,34,60
2025-05-13 08:00:00,BH001,OP1011,2281.1,12.3,19,27,fastened,No,,93,120
2025-05-13 08:00:00,BH002,OP1014,3179.8,11.4,11,30,fastened,No,,80,120
2025-05-13 08:00:00,DZ001,OP1009,4477.1,32.2,6,32,fastened,Yes,,88,120
2025-05-13 08:00:00,DZ002,OP1008,9390.0,33.3,4,29,fastened,No,,91,120
2025-05-13 08:00:00,EXC001,OP1001,1594.7,7.3,10,39,fastened,No,,81,120
2025-05-13 08:00:00,EXC002,OP1002,6483.0,25.5,15,22,fastened,No,,98,120
2025-05-13 08:00:00,EXC003,OP1003,3971.3,21.9,11,38,fastened,No,,82,120
2025-05-13 08:00:00,EXC004,OP1004,485.8,,9,50,fastened,No,0.0,70,120
2025-05-13 08:00:00,EXC005,OP1005,363.7,,12,28,fastened,No,0.0,92,120
2025-05-13 08:00:00,EXC006,OP1006,8197.2,31.0,8,32,fastened,No,,88,120
2025-05-13 08:00:00,WL001,OP1007,5314.2,20.8,36,44,fastened,No,,76,120
2025-05-13 08:00:00,WL002,OP1008,7092.8,25.9,28,20,fastened,No,,100,120
